Frequency (Hz)	Level (dB)
1643.252563	-70.685127
1644.598389	-69.927437
1645.944214	-66.021713
1647.290039	-70.008553
1648.635864	-77.252464
1649.981689	-80.216446
1651.327515	-79.967819
1652.673340	-77.754852
1654.019165	-79.881538
1655.364990	-79.940399
1656.710815	-81.392456
1658.056641	-88.710335
1659.402466	-94.389946
1660.748291	-80.673447
1662.094116	-86.128891
1663.439941	-89.714943
1664.785767	-91.145798
1666.131592	-84.440353
1667.477417	-80.890991
1668.823242	-77.742546
1670.169067	-76.461639
1671.514893	-78.340614
1672.860718	-76.701546
1674.206543	-79.992386
1675.552368	-88.057732
1676.898193	-82.445236
1678.244019	-89.576973
1679.589844	-90.862289
1680.935669	-96.960312
1682.281494	-100.257355
1683.627319	-77.310997
1684.973145	-73.194008
1686.318970	-78.637177
1687.664795	-82.051811
1689.010620	-78.201996
1690.356445	-79.531425
1691.702271	-91.329216
1693.048096	-88.362793
1694.393921	-87.200470
1695.739746	-80.305023
1697.085571	-77.116493
1698.431396	-78.330688
1699.777222	-77.907623
1701.123047	-83.340652
1702.468872	-84.896751
1703.814697	-90.036713
1705.160522	-98.607040
1706.506348	-93.399841
1707.852173	-95.749786
1709.197998	-92.234573
1710.543823	-95.368370
1711.889648	-99.262344
1713.235474	-96.359535
1714.581299	-90.016052
1715.927124	-83.289291
1717.272949	-83.119797
1718.618774	-82.454132
1719.964600	-81.511314
1721.310425	-87.889824
1722.656250	-81.673546
1724.002075	-89.493225
1725.347900	-84.098755
1726.693726	-100.264526
1728.039551	-93.534676
1729.385376	-91.312363
1730.731201	-80.083702
1732.077026	-84.104881
1733.422852	-84.209366
1734.768677	-81.147995
1736.114502	-80.477280
1737.460327	-80.896385
1738.806152	-78.159019
1740.151978	-76.692703
1741.497803	-88.445374
1742.843628	-83.019455
1744.189453	-98.849670
1745.535278	-77.595863
1746.881104	-82.645355
1748.226929	-93.205482
1749.572754	-93.512146
1750.918579	-83.004875
1752.264404	-84.716431
1753.610229	-96.761337
1754.956055	-92.657639
1756.301880	-91.638191
1757.647705	-124.574364
1758.993530	-101.489975
1760.339355	-96.920990
1761.685181	-102.996033
1763.031006	-98.249649
1764.376831	-91.286163
1765.722656	-87.591965
1767.068481	-98.798721
1768.414307	-85.535454
1769.760132	-93.068092
1771.105957	-92.350990
1772.451782	-92.567833
1773.797607	-82.945595
1775.143433	-81.266701
1776.489258	-87.389656
1777.835083	-83.574265
1779.180908	-87.664818
1780.526733	-95.254448
1781.872559	-90.543549
1783.218384	-95.277763
1784.564209	-86.945351
1785.910034	-92.056580
1787.255859	-81.706390
1788.601685	-84.185867
1789.947510	-81.734276
1791.293335	-85.153297
1792.639160	-87.834244
1793.984985	-80.740150
1795.330811	-81.410896
1796.676636	-96.317299
1798.022461	-85.515053
1799.368286	-87.250023
1800.714111	-83.395866
1802.059937	-84.529442
1803.405762	-92.403648
1804.751587	-98.855400
1806.097412	-103.647499
1807.443237	-94.116745
1808.789062	-91.214798
1810.134888	-107.915352
1811.480713	-92.123108
1812.826538	-90.645393
1814.172363	-100.831764
1815.518188	-90.262192
1816.864014	-89.495155
1818.209839	-89.549866
1819.555664	-99.762779
1820.901489	-111.081726
1822.247314	-91.512459
1823.593140	-79.407097
1824.938965	-77.696960
1826.284790	-83.549416
1827.630615	-80.990601
1828.976440	-83.221138
1830.322266	-81.741425
1831.668091	-78.053337
1833.013916	-81.877274
1834.359741	-80.803215
1835.705566	-78.381691
1837.051392	-84.150024
1838.397217	-89.273438
1839.743042	-84.523109
1841.088867	-86.248535
1842.434692	-92.037651
1843.780518	-100.286903
1845.126343	-104.061493
1846.472168	-81.771187
1847.817993	-77.889977
1849.163818	-84.794281
1850.509644	-83.113068
1851.855469	-81.868141
1853.201294	-84.751465
1854.547119	-101.537636
1855.892944	-91.355774
1857.238770	-95.267303
1858.584595	-88.903244
1859.930420	-93.224411
1861.276245	-97.773071
1862.622070	-94.149734
1863.967896	-92.616257
1865.313721	-96.496246
1866.659546	-98.014481
1868.005371	-102.408653
1869.351196	-88.174423
1870.697021	-81.779457
1872.042847	-86.492104
1873.388672	-92.933929
1874.734497	-82.456276
1876.080322	-78.305061
1877.426147	-85.870895
1878.771973	-80.747978
1880.117798	-85.631340
1881.463623	-90.361855
1882.809448	-82.297340
1884.155273	-78.334709
1885.501099	-83.400795
1886.846924	-85.825775
1888.192749	-93.424088
1889.538574	-90.055496
1890.884399	-88.927101
1892.230225	-90.373779
1893.576050	-81.823135
1894.921875	-80.764038
1896.267700	-83.871124
1897.613525	-84.527214
1898.959351	-84.062744
1900.305176	-85.873299
1901.651001	-98.015388
1902.996826	-84.447929
1904.342651	-82.762474
1905.688477	-87.267471
1907.034302	-90.709236
1908.380127	-87.510307
1909.725952	-91.906029
1911.071777	-95.857040
1912.417603	-95.606697
1913.763428	-103.329201
1915.109253	-99.118446
1916.455078	-97.172211
1917.800903	-98.625977
1919.146729	-85.333023
1920.492554	-81.533157
1921.838379	-84.807922
1923.184204	-87.782120
1924.530029	-89.624809
1925.875854	-84.526703
1927.221680	-77.270256
1928.567505	-79.616692
1929.913330	-84.276611
1931.259155	-77.650459
1932.604980	-80.742393
1933.950806	-94.110481
1935.296631	-86.348610
1936.642456	-83.162247
1937.988281	-79.926651
1939.334106	-92.943306
1940.679932	-78.428467
1942.025757	-76.051300
1943.371582	-78.126213
1944.717407	-83.413246
1946.063232	-87.096016
1947.409058	-84.538750
1948.754883	-92.364037
1950.100708	-95.161560
1951.446533	-89.371780
1952.792358	-94.961891
1954.138184	-109.259666
1955.484009	-99.542320
1956.829834	-91.132622
1958.175659	-90.547234
1959.521484	-94.126274
1960.867310	-100.093933
1962.213135	-102.846420
1963.558960	-89.847458
1964.904785	-86.220047
1966.250610	-90.813309
1967.596436	-97.477722
1968.942261	-94.442696
1970.288086	-86.715919
1971.633911	-86.239807
1972.979736	-84.815605
1974.325562	-79.242783
1975.671387	-83.089561
1977.017212	-90.321480
1978.363037	-91.668892
1979.708862	-77.337593
1981.054688	-78.456276
1982.400513	-76.737610
1983.746338	-76.183739
1985.092163	-78.577507
1986.437988	-84.301453
1987.783813	-86.282028
1989.129639	-80.742699
1990.475464	-93.395813
1991.821289	-87.192726
1993.167114	-88.418243
1994.512939	-80.794044
1995.858765	-80.415260
1997.204590	-86.893089
1998.550415	-85.166985
1999.896240	-87.559387
2001.242065	-89.857666
2002.587891	-86.141510
2003.933716	-91.292015
2005.279541	-98.362587
2006.625366	-94.723434
2007.971191	-91.258156
2009.317017	-94.389809
2010.662842	-90.531441
2012.008667	-87.482590
2013.354492	-88.899826
2014.700317	-88.615913
2016.046143	-93.268761
2017.391968	-88.099281
2018.737793	-84.971619
2020.083618	-90.381111
2021.429443	-85.528778
2022.775269	-83.866020
2024.121094	-81.383728
2025.466919	-88.621437
2026.812744	-98.728096
2028.158569	-86.192642
2029.504395	-79.398521
2030.850220	-78.826271
2032.196045	-82.574745
2033.541870	-79.542183
2034.887695	-78.301872
2036.233521	-83.018784
2037.579346	-76.286774
2038.925171	-82.960327
2040.270996	-87.486870
2041.616821	-92.373146
2042.962646	-95.625214
2044.308472	-80.917450
2045.654297	-80.106468
2047.000122	-85.513000
2048.345947	-85.095451
2049.691772	-82.370949
2051.037598	-84.302780
2052.383423	-79.447395
2053.729248	-77.920181
2055.075073	-85.529907
2056.420898	-88.266716
2057.766724	-81.081284
2059.112549	-82.799339
2060.458374	-86.776230
2061.804199	-89.131653
2063.150024	-97.470116
2064.495850	-97.922020
2065.841675	-97.880371
2067.187500	-86.207832
2068.533325	-90.978462
2069.879150	-94.609680
2071.224976	-87.951820
2072.570801	-79.177879
2073.916626	-76.838890
2075.262451	-75.482040
2076.608276	-74.166275
2077.954102	-76.783653
2079.299927	-87.869270
2080.645752	-77.102196
2081.991577	-73.458450
2083.337402	-71.772179
2084.683228	-76.287445
2086.029053	-81.092613
2087.374878	-75.110046
2088.720703	-80.764969
2090.066528	-74.413811
2091.412354	-74.581100
2092.758179	-84.026558
2094.104004	-83.002640
2095.449829	-74.848381
2096.795654	-73.671165
2098.141479	-74.121712
2099.487305	-76.298393
2100.833130	-81.273491
2102.178955	-87.800674
2103.524780	-81.076126
2104.870605	-78.837593
2106.216431	-80.878090
2107.562256	-80.480186
2108.908081	-88.586578
2110.253906	-88.934067
2111.599731	-89.604607
2112.945557	-94.005310
2114.291382	-80.274086
2115.637207	-79.932297
2116.983032	-80.651939
2118.328857	-84.668144
2119.674683	-72.489410
2121.020508	-73.283157
2122.366333	-84.062157
2123.712158	-75.943069
2125.057983	-71.442947
2126.403809	-76.750427
2127.749634	-78.474747
2129.095459	-84.983559
2130.441284	-81.884285
2131.787109	-87.429932
2133.132935	-82.347656
2134.478760	-79.689919
2135.824585	-78.361664
2137.170410	-70.195946
2138.516235	-69.232193
2139.862061	-71.794594
2141.207886	-68.577484
2142.553711	-72.377777
2143.899536	-73.752251
2145.245361	-67.338448
2146.591187	-70.323219
2147.937012	-69.126328
2149.282837	-67.511002
2150.628662	-66.558075
2151.974487	-71.584679
2153.320312	-70.269066
2154.666138	-73.197548
2156.011963	-78.441780
2157.357788	-83.629089
2158.703613	-76.304764
2160.049438	-67.870987
2161.395264	-68.168465
2162.741089	-72.733063
2164.086914	-69.908180
2165.432739	-86.862885
2166.778564	-66.229675
2168.124390	-66.264442
2169.470215	-69.825302
2170.816040	-69.643951
2172.161865	-71.960274
2173.507690	-65.068176
2174.853516	-64.569679
2176.199341	-74.213234
2177.545166	-64.206963
2178.890991	-55.062931
2180.236816	-50.824017
2181.582642	-50.020325
2182.928467	-28.454220
2184.274292	-23.227955
2185.620117	-30.595877
2186.965942	-49.025528
2188.311768	-48.287270
2189.657593	-55.810814
2191.003418	-60.299801
2192.349243	-55.184555
2193.695068	-57.565506
2195.040894	-58.536495
2196.386719	-60.884853
2197.732544	-65.468292
2199.078369	-66.611092
2200.424194	-65.951157
2201.770020	-67.522820
2203.115845	-72.788895
2204.461670	-72.316238
2205.807495	-73.856873
2207.153320	-67.510780
2208.499146	-76.302101
2209.844971	-69.414558
2211.190796	-69.475647
2212.536621	-69.256874
2213.882446	-75.285378
2215.228271	-67.655716
2216.574097	-69.164764
2217.919922	-72.519180
2219.265747	-84.585190
2220.611572	-76.678375
2221.957397	-82.552887
2223.303223	-81.202965
2224.649048	-71.473061
2225.994873	-71.376190
2227.340698	-81.208473
2228.686523	-82.697266
2230.032349	-71.297447
2231.378174	-81.158638
2232.723999	-74.607010
2234.069824	-76.782265
2235.415649	-69.600510
2236.761475	-69.178818
2238.107300	-73.519882
2239.453125	-73.644920
2240.798950	-78.092827
2242.144775	-104.155190
2243.490601	-80.172638
2244.836426	-87.859612
2246.182251	-79.688042
2247.528076	-80.531410
2248.873901	-77.500229
2250.219727	-79.770462
2251.565552	-76.296036
2252.911377	-74.831367
2254.257202	-81.129341
2255.603027	-86.333069
2256.948853	-84.341370
2258.294678	-80.542114
2259.640503	-82.292274
2260.986328	-79.496490
2262.332153	-77.794853
2263.677979	-88.476532
2265.023804	-85.655647
2266.369629	-78.102776
2267.715454	-76.501030
2269.061279	-75.932205
2270.407104	-76.079079
2271.752930	-76.864326
2273.098755	-77.853462
2274.444580	-70.336319
2275.790405	-67.973732
2277.136230	-70.722076
2278.482056	-76.081078
2279.827881	-70.361549
2281.173706	-67.991455
2282.519531	-72.202377
2283.865356	-68.179588
2285.211182	-69.028969
2286.557007	-76.109764
2287.902832	-84.357414
2289.248657	-71.297737
2290.594482	-71.768875
2291.940308	-84.692009
2293.286133	-82.531807
2294.631958	-83.793068
2295.977783	-85.116219
2297.323608	-78.865952
2298.669434	-73.842445
2300.015259	-74.953918
2301.361084	-82.492950
2302.706909	-90.109207
2304.052734	-85.132095
2305.398560	-87.532761
2306.744385	-88.954735
2308.090210	-88.309883
2309.436035	-90.969612
2310.781860	-97.584778
2312.127686	-85.826813
2313.473511	-84.576546
2314.819336	-97.870651
2316.165161	-96.116470
2317.510986	-80.525146
2318.856812	-80.801628
2320.202637	-90.113815
2321.548462	-80.055946
2322.894287	-75.374878
2324.240112	-74.876427
2325.585938	-101.139961
2326.931763	-83.815170
2328.277588	-75.470207
2329.623413	-72.247337
2330.969238	-74.611198
2332.315063	-74.763138
2333.660889	-77.717743
2335.006714	-80.437073
2336.352539	-90.007866
2337.698364	-76.708282
2339.044189	-79.712982
2340.390015	-78.090897
2341.735840	-77.057510
2343.081665	-79.644272
2344.427490	-79.465927
2345.773315	-75.533997
2347.119141	-73.662178
2348.464966	-75.274467
2349.810791	-82.659508
2351.156616	-92.239151
2352.502441	-80.076164
2353.848267	-78.793037
2355.194092	-78.811684
2356.539917	-81.932365
2357.885742	-92.895988
2359.231567	-90.011978
2360.577393	-83.571983
2361.923218	-83.956902
2363.269043	-91.320992
2364.614868	-82.821388
2365.960693	-75.549728
2367.306519	-73.260094
2368.652344	-71.695724
2369.998169	-72.190750
2371.343994	-74.783470
2372.689819	-78.414879
2374.035645	-70.465088
2375.381470	-70.549126
2376.727295	-65.697472
2378.073120	-62.833870
2379.418945	-63.763275
2380.764771	-70.834106
2382.110596	-75.930534
2383.456421	-77.498337
2384.802246	-69.065483
2386.148071	-68.359505
2387.493896	-63.987591
2388.839722	-61.179195
2390.185547	-61.734291
2391.531372	-64.887642
2392.877197	-70.661461
2394.223022	-71.335144
2395.568848	-68.017700
2396.914673	-65.792427
2398.260498	-66.564095
2399.606323	-71.134857
2400.952148	-74.446503
2402.297974	-77.531479
2403.643799	-81.173630
2404.989624	-83.478233
2406.335449	-88.274986
2407.681274	-99.999252
2409.027100	-90.977547
2410.372925	-77.907272
2411.718750	-72.349037
2413.064575	-70.849831
2414.410400	-72.630226
2415.756226	-79.567436
2417.102051	-75.055107
2418.447876	-68.951492
2419.793701	-65.378456
2421.139526	-64.351624
2422.485352	-68.258972
2423.831177	-76.300034
2425.177002	-80.179878
2426.522827	-79.200157
2427.868652	-78.409081
2429.214478	-84.621674
2430.560303	-83.235474
2431.906128	-82.443192
2433.251953	-77.445343
2434.597778	-75.064857
2435.943604	-82.457344
2437.289429	-85.303764
2438.635254	-75.311790
2439.981079	-79.074753
2441.326904	-82.478210
2442.672729	-78.126930
2444.018555	-75.873917
2445.364380	-80.899033
2446.710205	-83.594910
2448.056030	-83.879951
2449.401855	-86.084167
2450.747681	-86.278000
2452.093506	-101.474174
2453.439331	-92.285835
2454.785156	-95.569077
2456.130981	-119.284012
2457.476807	-89.134155
2458.822632	-81.398491
2460.168457	-80.347153
2461.514282	-82.625977
2462.860107	-91.155388
2464.205933	-79.966934
2465.551758	-76.822876
2466.897583	-75.201157
2468.243408	-75.155792
2469.589233	-78.521667
2470.935059	-81.559326
2472.280884	-80.761604
2473.626709	-76.787788
2474.972534	-77.108307
2476.318359	-74.707138
2477.664185	-74.750038
2479.010010	-70.725212
2480.355835	-72.204071
2481.701660	-75.760475
2483.047485	-73.589317
2484.393311	-77.295647
2485.739136	-75.958931
2487.084961	-83.776794
2488.430786	-80.147957
2489.776611	-73.867638
2491.122437	-74.092216
2492.468262	-79.956947
2493.814087	-80.551392
2495.159912	-83.359589
2496.505737	-83.488632
2497.851562	-75.340881
2499.197388	-75.066193
2500.543213	-78.924644
2501.889038	-82.213745
2503.234863	-83.892410
2504.580688	-84.286026
2505.926514	-83.225975
2507.272339	-82.809120
2508.618164	-85.382759
2509.963989	-86.254974
2511.309814	-85.813950
2512.655640	-84.071159
2514.001465	-80.630066
2515.347290	-79.520866
2516.693115	-76.533966
2518.038940	-78.981911
2519.384766	-77.256012
2520.730591	-73.504135
2522.076416	-73.293167
2523.422241	-77.916054
2524.768066	-75.286842
2526.113892	-75.370361
2527.459717	-83.269554
2528.805542	-82.474861
2530.151367	-74.873306
2531.497192	-69.103302
2532.843018	-70.621498
2534.188843	-74.226830
2535.534668	-69.629204
2536.880493	-67.439270
2538.226318	-66.875252
2539.572144	-64.767097
2540.917969	-66.026146
2542.263794	-70.840912
2543.609619	-77.062843
2544.955444	-76.170021
2546.301270	-78.414742
2547.647095	-77.749634
2548.992920	-75.691879
2550.338745	-80.135727
2551.684570	-81.578438
2553.030396	-82.091194
2554.376221	-81.563423
2555.722046	-83.419739
2557.067871	-88.707687
2558.413696	-87.191711
2559.759521	-82.967705
2561.105347	-81.261589
2562.451172	-74.055695
2563.796997	-71.757736
2565.142822	-76.414764
2566.488647	-82.559898
2567.834473	-72.090431
2569.180298	-70.304237
2570.526123	-67.029976
2571.871948	-65.263222
2573.217773	-67.954773
2574.563599	-73.307167
2575.909424	-73.185295
2577.255249	-78.102417
2578.601074	-81.613739
2579.946899	-72.141823
2581.292725	-74.992577
2582.638550	-71.498428
2583.984375	-69.410645
2585.330200	-70.307533
2586.676025	-68.914444
2588.021851	-68.055794
2589.367676	-70.902229
2590.713501	-73.085579
2592.059326	-71.493767
2593.405151	-68.177368
2594.750977	-66.587128
2596.096802	-68.794434
2597.442627	-81.701195
2598.788452	-73.437302
2600.134277	-76.010620
2601.480103	-75.099190
2602.825928	-78.678429
2604.171753	-88.811996
2605.517578	-87.908447
2606.863403	-92.092346
2608.209229	-79.781624
2609.555054	-75.187347
2610.900879	-72.462357
2612.246704	-72.402702
2613.592529	-75.312248
2614.938354	-76.372490
2616.284180	-76.439354
2617.630005	-73.263649
2618.975830	-72.169533
2620.321655	-71.730019
2621.667480	-64.821503
2623.013306	-65.307434
2624.359131	-65.025955
2625.704956	-69.241829
2627.050781	-72.073868
2628.396606	-61.174858
2629.742432	-61.363712
2631.088257	-68.335205
2632.434082	-71.291847
2633.779907	-64.255394
2635.125732	-63.749336
2636.471558	-66.070374
2637.817383	-68.831184
2639.163208	-75.381691
2640.509033	-75.885338
2641.854858	-79.667213
2643.200684	-78.971298
2644.546509	-74.301529
2645.892334	-75.793625
2647.238159	-76.569969
2648.583984	-75.425636
2649.929810	-75.964828
2651.275635	-79.100601
2652.621460	-84.416931
2653.967285	-87.206871
2655.313110	-87.976631
2656.658936	-106.086540
2658.004761	-90.774918
2659.350586	-88.031570
2660.696411	-80.166077
2662.042236	-78.167610
2663.388062	-75.543404
2664.733887	-74.730698
2666.079712	-79.491562
2667.425537	-73.415756
2668.771362	-73.031952
2670.117188	-69.753036
2671.463013	-71.251877
